종목명,섹터,변동일자,매수매도,90일_수익률,90일_시장수익률,90일_초과수익률,180일_수익률,180일_시장수익률,180일_초과수익률,270일_수익률,270일_시장수익률,270일_초과수익률,360일_수익률,360일_시장수익률,360일_초과수익률
이녹스첨단소재,정보기술,2025-10-24,매도,0.20388352268284612,0.3118589054908428,-0.10797538280799665,0.3815548809000712,0.684858108389766,-0.3033032274896948,,,,,,
농심,필수소비재,2025-10-24,매도,-0.04545452526545225,0.3118589054908428,-0.357313430756295,-0.10102005797176979,0.684858108389766,-0.7858781663615358,,,,,,
유비쿼스,정보기술,2025-10-23,매수,0.3636901241868717,0.322265162987907,0.041424961198964716,0.7610881135422827,0.7201733126943397,0.04091480084794297,,,,,,
더블유게임즈,정보기술,2025-10-20,매도,0.047904213087299925,0.3081193755892011,-0.2602151625019012,0.17288275937242487,0.6975507792974962,-0.5246680199250713,,,,,,
동국제강,소재,2025-10-20,매도,-0.023068087796352176,0.3081193755892011,-0.33118746338555327,0.3922383091867692,0.6975507792974962,-0.305312470110727,,,,,,
두산테스나,기타,2025-10-16,매도,-0.007532973197274511,0.3034331848920794,-0.3109661580893539,1.1087403222244923,0.659145081547162,0.44959524067733025,,,,,,
제일기획,기타,2025-10-15,매도,0.07877495546698501,0.34106771069234704,-0.262292755225362,0.03949916825338119,0.693039601089944,-0.6535404328365628,,,,,,
DL,소재,2025-10-15,매도,0.009497964721845319,0.34106771069234704,-0.3315697459705017,0.7530529172320217,0.693039601089944,0.06001331614207772,,,,,,
브이티,소재,2025-10-14,매수,-0.4014814814814815,0.35906748387537224,-0.7605489653568538,-0.4025925925925926,0.7384194608961412,-1.1410120534887338,,,,,,
포스코퓨처엠,기타,2025-10-14,매도,0.13197352224405334,0.35906748387537224,-0.2270939616313189,0.40840325377938275,0.7384194608961412,-0.33001620711675844,,,,,,
SK스퀘어,금융,2025-10-10,매수,0.7631578947368421,0.3081205256495056,0.45503736908733655,1.591093117408907,0.652841588265022,0.9382515291438849,,,,,,
화승엔터프라이즈,기타,2025-10-10,매도,-0.09812409812409813,0.3081205256495056,-0.4062446237736037,-0.17929292929292928,0.652841588265022,-0.8321345175579513,,,,,,
LX인터내셔널,기타,2025-10-02,매도,0.07224961970204657,0.2750668543918362,-0.20281723468978963,0.7880978532375387,0.5356459995636133,0.2524518536739254,,,,,,
오리온,필수소비재,2025-10-02,매도,0.004840226479798651,0.2750668543918362,-0.27022662791203755,0.304020717604303,0.5356459995636133,-0.23162528195931026,,,,,,
SK가스,기타,2025-10-01,매수,-0.03191491036019807,0.28985509089316347,-0.3217700012533615,0.12113476574996244,0.5560081610277017,-0.4348733952777392,,,,,,
하나투어,기타,2025-07-01,매수,-0.09414997511440856,0.1487417905326867,-0.24289176564709528,-0.08909510308082011,0.3948602654117207,-0.48395536849254084,-0.24653545563475243,0.7404236643797028,-0.9869591200144552,,,
넷마블,정보기술,2025-06-30,매수,-0.04193548056875046,0.1554546398919763,-0.19739012046072676,-0.20080644810429737,0.40301134593837723,-0.6038177940426745,-0.19742911156989365,0.7039586834289181,-0.9013877949988117,,,
원익머트리얼즈,소재,2025-06-30,매수,0.5954545253554164,0.1554546398919763,0.43999988546344015,0.5870862980881815,0.40301134593837723,0.18407495214980424,0.852755765744864,0.7039586834289181,0.1487970823159459,,,
엠앤씨솔루션,산업재,2025-06-27,매수,0.394686923709479,0.1308566740139313,0.2638302496955477,-0.08661013147968918,0.3790094055106882,-0.4656195369903774,-0.36229012681039924,0.7268990575315587,-1.0891891843419579,,,
한국카본,소재,2025-06-27,매수,0.3517786289983246,0.1308566740139313,0.22092195498439332,0.19198954201386428,0.3790094055106882,-0.1870198634968239,0.5593699033715712,0.7268990575315587,-0.16752915415998748,,,
한섬,기타,2025-06-26,매도,-0.09976250426727246,0.11204199057577693,-0.2118044948430494,-0.048099779911329264,0.3705074680443239,-0.41860724795565313,0.5439429914532522,0.7661191903076913,-0.22217619885443907,,,
현대제철,소재,2025-06-25,매수,0.12600968167650467,0.1039041135486206,0.02210556812788407,0.00807758145283022,0.32861905438148475,-0.32054147292865454,0.1308562817645199,0.7498174590806724,-0.6189611773161525,,,
해성디에스,정보기술,2025-06-25,매도,0.12431442675168253,0.1039041135486206,0.020410313203061928,1.0109688815720743,0.32861905438148475,0.6823498271905896,1.0146860144400447,0.7498174590806724,0.26486855535937226,,,
JW중외제약,기타,2025-06-24,매도,-0.08026028341290822,0.09099320991631156,-0.1712534933292198,0.15835136529881627,0.33059256831204603,-0.17224120301322976,0.3904554959725894,0.7524166157915798,-0.36196111981899043,,,
두산밥캣,산업재,2025-06-23,매수,-0.058603701327808476,0.12326547676251323,-0.18186917809032171,-0.015554604992910809,0.3699523352087008,-0.3855069402016116,0.05414058917166132,0.811416273509551,-0.7572756843378897,,,
한세실업,기타,2025-06-23,매도,0.016267973432878627,0.12326547676251323,-0.1069975033296346,0.3330143669521475,0.3699523352087008,-0.03693796825655332,0.16076554290315692,0.811416273509551,-0.6506507306063941,,,
산일전기,에너지 / 유틸리티,2025-06-20,매수,0.401219512195122,0.14901510059780454,0.25220441159731743,0.6268292682926829,0.3625207504255519,0.26430851786713105,0.8621951219512195,0.7888934697975521,0.07330165215366735,,,
HL만도,정보기술,2025-06-19,매도,0.05067062111333774,0.17075028472578474,-0.120079663612447,0.6572279497398367,0.37887464629108747,0.2783533034487492,0.6065573286264989,0.9414724637719183,-0.3349151351454194,,,
이마트,기타,2025-06-18,매수,-0.057247255514701216,0.16703507202591733,-0.22428232754061855,0.041412916555264974,0.35272311934608663,-0.31131020279082167,0.22655306004910983,0.9450978266137345,-0.7185447665646247,,,
미코,정보기술,2025-06-18,매수,0.073558648111332,0.16703507202591733,-0.09347642391458533,-0.11862160371106693,0.35272311934608663,-0.4713447230571536,-0.0019880715705765406,0.9450978266137345,-0.9470858981843111,,,
ESR켄달스퀘어리츠,기타,2025-06-18,매수,0.08452383052181975,0.16703507202591733,-0.08251124150409758,0.0222647301941668,0.35272311934608663,-0.33045838915191983,0.030865515183781184,0.9450978266137345,-0.9142323114299533,,,
오뚜기,필수소비재,2025-06-18,매도,0.0729833446969203,0.16703507202591733,-0.09405172732899703,-0.0038412286682589633,0.35272311934608663,-0.3565643480143456,-0.05761843002388445,0.9450978266137345,-1.002716256637619,,,
농심,필수소비재,2025-06-18,매도,0.18613603012578556,0.16703507202591733,0.019100958099868226,0.1065468271014009,0.35272311934608663,-0.24617629224468573,-0.023106616457024068,0.9450978266137345,-0.9682044430707586,,,
HDC,금융,2025-06-17,매수,-0.157205253797315,0.16775918829098171,-0.3249644420882967,-0.24279471154062793,0.3627597133468201,-0.605554424887448,0.22489080585469873,0.9595295731391198,-0.734638767284421,,,
한화투자증권,금융,2025-06-17,매수,-0.08955223880597014,0.16775918829098171,-0.2573114270969519,-0.3,0.3627597133468201,-0.6627597133468202,0.18208955223880596,0.9595295731391198,-0.7774400209003138,,,
에스티아이,산업재,2025-06-17,매도,0.07980048581385177,0.16775918829098171,-0.08795870247712995,0.4713216713468901,0.3627597133468201,0.10856195800007001,0.7042252804120215,0.9595295731391198,-0.2553042927270983,,,
삼성SDI,기타,2025-06-17,매도,0.20791494388659185,0.16775918829098171,0.04015575559561013,0.650915534554046,0.3627597133468201,0.28815582120722594,1.3656231541642057,0.9595295731391198,0.40609358102508586,,,
NH투자증권,금융,2025-06-16,매수,0.10492839543788743,0.16920177183531507,-0.06427337639742764,0.11287752445498948,0.36444318949247273,-0.25156566503748323,0.7700052363011337,0.9558484476473338,-0.18584321134620008,,,
비에이치,정보기술,2025-06-16,매도,0.42338708258826696,0.16920177183531507,0.2541853107529519,0.41935484902671494,0.36444318949247273,0.05491165953424221,0.6276950719917203,0.9558484476473338,-0.32815337565561353,,,
이녹스첨단소재,정보기술,2025-06-13,매수,0.11185681970974065,0.17922206167084614,-0.0673652419611055,0.03355706357676583,0.38157330527301625,-0.34801624169625045,0.45861299613762396,0.9172982543383452,-0.45868525820072126,,,
대한해운,산업재,2025-06-13,매도,0.0077951002227171495,0.17922206167084614,-0.171426961448129,0.03396436525612472,0.38157330527301625,-0.3476089400168915,0.40033407572383073,0.9172982543383452,-0.5169641786145145,,,
SBS,통신서비스,2025-06-12,매수,-0.31335614743188456,0.18136460330106502,-0.4947207507329496,-0.3253424589727538,0.4008726098188838,-0.7262150687916376,-0.433219160429066,0.8791725356661121,-1.312391696095178,,,
대신증권,금융,2025-06-12,매수,0.15368851258252622,0.18136460330106502,-0.0276760907185388,0.12500003094926343,0.4008726098188838,-0.27587257886962036,0.633196757672632,0.8791725356661121,-0.24597577799348014,,,
시프트업,정보기술,2025-06-12,매도,-0.2144212523719165,0.18136460330106502,-0.3957858556729815,-0.2827324478178368,0.4008726098188838,-0.6836050576367205,-0.4127134724857685,0.8791725356661121,-1.2918860081518806,,,
브이티,소재,2025-06-11,매수,-0.3116438356164384,0.1720891397466213,-0.4837329753630597,-0.5746575342465754,0.4334718821395662,-1.0081294163861416,-0.6561643835616439,0.8875695417475559,-1.5437339253091997,,,
대주전자재료,정보기술,2025-06-10,매수,-0.028129404194925683,0.18235281215883775,-0.21048221635376343,0.06329110441623656,0.45103679319852646,-0.3877456887822899,0.5452035535191907,0.9106986951906717,-0.365495141671481,,,
엘앤에프,기타,2025-06-10,매도,0.312625250501002,0.18235281215883775,0.13027243834216423,1.5731462925851702,0.45103679319852646,1.1221094993866438,1.1402805611222444,0.9106986951906717,0.2295818659315727,,,
현대오토에버,정보기술,2025-06-09,매수,0.17946980216879607,0.18901032500503964,-0.00954052283624357,0.9986405129074952,0.45920719376905683,0.5394333191384384,1.7634262960199885,0.9550769010861884,0.8083493949338001,,,
현대위아,정보기술,2025-06-09,매수,0.19726344014894015,0.18901032500503964,0.008253115143900508,0.5165337029207262,0.45920719376905683,0.05732650915166937,0.9498289819762803,0.9550769010861884,-0.005247919109908072,,,
와이지엔터테인먼트,기타,2025-06-05,매수,0.1350114582934821,0.159314376423242,-0.024302918129759904,-0.2963386446147278,0.4775164116967671,-0.773855056311495,-0.20108959309632204,0.9860493306351007,-1.1871389237314227,,,
롯데관광개발,기타,2025-06-05,매수,0.23911382734912145,0.159314376423242,0.07979945092587945,0.7570664629488159,0.4775164116967671,0.27955005125204874,0.4560733384262796,0.9860493306351007,-0.5299759922088211,,,
HL홀딩스,금융,2025-06-04,매수,-0.03341287642144864,0.16195449241591664,-0.19536736883736527,0.2649165236500475,0.47971361559474585,-0.21479709194469837,0.03699285185136416,1.0155873092767074,-0.9785944574253432,,,
SK케미칼,기타,2025-06-02,매수,0.033153943034918115,0.1875345602131745,-0.15438061717825638,0.2210001144958123,0.5191164959939777,-0.2981163814981654,0.014369325888828692,1.0689003445596152,-1.0545310186707866,,,
세아제강,소재,2025-06-02,매수,-0.13890715754831198,0.1875345602131745,-0.32644171776148645,-0.21066491673078994,0.5191164959939777,-0.7297814127247676,-0.1869651196226821,1.0689003445596152,-1.2558654641822973,,,
현대코퍼레이션,기타,2025-06-02,매도,-0.16129028802867273,0.1875345602131745,-0.34882484824184723,-0.16129028802867273,0.5191164959939777,-0.6804067840226504,-0.003070952161957514,1.0689003445596152,-1.0719712967215727,,,
현대백화점,기타,2025-05-29,매수,-0.021008388258325468,0.1660308688078806,-0.18703925706620605,0.3691503142283175,0.4409735473931061,-0.07182323316478861,0.5494500161977992,1.2950960543680978,-0.7456460381702986,,,
에스앤에스텍,정보기술,2025-05-29,매도,0.6441717673313667,0.1660308688078806,0.4781408985234861,0.6625766904380531,0.4409735473931061,0.221603143044947,2.039939815274617,1.2950960543680978,0.7448437609065193,,,
롯데쇼핑,기타,2025-05-28,매수,-0.12628230166453708,0.17706123123720047,-0.30334353290173754,-0.05775543371059351,0.4705504303125538,-0.5283058640231473,0.4192970378503062,1.3384941337307146,-0.9191970958804083,,,
덕산네오룩스,정보기술,2025-05-27,매수,0.29058663028649384,0.20809414654788308,0.08249248373861076,0.14870395634379263,0.48891261688865995,-0.3402086605448673,0.13915416098226466,1.3676939929844818,-1.2285398320022172,,,
세아베스틸지주,소재,2025-05-27,매수,0.3710074146480092,0.20809414654788308,0.1629132681001261,0.3710074146480092,0.48891261688865995,-0.11790520224065076,2.3955773658442134,1.3676939929844818,1.0278833728597316,,,
카카오,통신서비스,2025-05-27,매수,0.5262515820032438,0.20809414654788308,0.3181574354553608,0.4334554676296034,0.48891261688865995,-0.05545714925905654,0.5213675156523871,1.3676939929844818,-0.8463264773320947,,,
호텔신라,기타,2025-05-26,매수,-0.032989690721649485,0.20481399463895086,-0.23780368536060034,-0.061855670103092786,0.48487000185201223,-0.546725671955105,-0.002061855670103093,1.3851422827315463,-1.3872041384016494,,,
제주항공,산업재,2025-05-26,매도,-0.014947683109118086,0.20481399463895086,-0.21976167774806896,-0.1898355754857997,0.48487000185201223,-0.6747055773378119,-0.07174887892376682,1.3851422827315463,-1.456891161655313,,,
삼화전기,정보기술,2025-05-22,매도,-0.06679035250463822,0.22581523601255762,-0.29260558851719587,0.03525046382189239,0.482864117039758,-0.4476136532178656,0.756843739351028,1.2395023114418442,-0.4826585720908162,,,
쿠쿠홈시스,기타,2025-05-21,매수,-0.018416242137046995,0.22253369233138212,-0.2409499344684291,-0.09023940525835336,0.4675842652330549,-0.5578236704914082,0.016726731284265335,1.2122843761460451,-1.1955576448617797,,,
넥센타이어,기타,2025-05-21,매도,-0.06570511904979348,0.22253369233138212,-0.2882388113811756,0.16826925049833236,0.4675842652330549,-0.29931501473472255,0.48237179242177575,1.2122843761460451,-0.7299125837242694,,,
유니드,소재,2025-05-19,매수,-0.17954296927760854,0.2171413277757397,-0.39668429705334823,-0.29597383917249687,0.48007625561629796,-0.7760500947887948,-0.11860710714323969,1.1806893126604054,-1.2992964198036452,,,
디어유,정보기술,2025-05-16,매수,0.0420000529092864,0.1915663691975397,-0.1495663162882533,-0.3669999899220407,0.5050687475254795,-0.8720687374475202,-0.1639999703959945,1.096414942479595,-1.2604149128755895,-0.43764987027776747,1.8498134699423587,-2.287463340220126
메디톡스,기타,2025-05-16,매수,-0.29935180200233746,0.1915663691975397,-0.49091817119987713,-0.26969264465136444,0.5050687475254795,-0.7747613921768439,-0.22505283075474858,1.096414942479595,-1.3214677732343436,-0.36135306251908234,1.8498134699423587,-2.211166532461441
후성,소재,2025-05-16,매도,0.43825665859564167,0.1915663691975397,0.24669028939810198,1.0920096852300243,0.5050687475254795,0.5869409377045448,0.9491525423728814,1.096414942479595,-0.14726240010671365,1.8861985472154963,1.8481080257182847,0.038090521497211594
한미약품,기타,2025-05-15,매수,-0.027397217603512797,0.20226139463659198,-0.22965861224010478,0.6232876403335782,0.5599726220072084,0.06331501832636977,1.0582191545398691,1.1008215353674473,-0.04260238082757817,0.4848613742701365,1.8540946518940744,-1.369233277623938
CJ제일제당,필수소비재,2025-05-15,매도,7.078687814713581e-05,0.20226139463659198,-0.20219060775844486,-0.010846930053361405,0.5599726220072084,-0.5708195520605699,-0.02139133640634627,1.1008215353674473,-1.1222128717737936,-0.06337127800622634,1.8540946518940744,-1.9174659299003007
일진전기,기타,2025-05-14,매도,0.37588654565124924,0.20325533768962464,0.1726312079616246,1.1063830307947897,0.51920606706408,0.5871769637307097,1.5597936054526513,1.0855382069246078,0.47425539852804355,3.9942826288202076,1.8343084060088157,2.1599742228113916
인터로조,헬스케어,2025-05-14,매도,0.12354743299339342,0.20325533768962464,-0.07970790469623122,-0.015290545752652793,0.51920606706408,-0.5344966128167328,0.11933616063232419,1.0855382069246078,-0.9662020462922836,0.25949208285151104,1.8343084060088157,-1.5748163231573047
신세계,기타,2025-05-12,매수,-0.04979732136326194,0.23715057758587754,-0.28694789894913947,0.24782866634589973,0.5385739235763356,-0.29074525723043587,1.1134915824408405,1.1179788726644309,-0.004487290223590401,1.8288262392747383,1.8707834657849378,-0.04195722651019951
한일시멘트,기타,2025-05-12,매수,0.07468414643320341,0.23715057758587754,-0.16246643115267412,-0.015925343342456703,0.5385739235763356,-0.5544992669187923,0.044279171735991274,1.1179788726644309,-1.0736997009284397,-0.06750445563230952,1.8707834657849378,-1.9382879214172473
LG유플러스,통신서비스,2025-05-12,매수,0.16798553738876235,0.23715057758587754,-0.0691650401971152,0.21890358280864766,0.5385739235763356,-0.31967034076768797,0.34502415249607193,1.1179788726644309,-0.7729547201683589,0.23950157688293386,1.8707834657849378,-1.631281888902004
덴티움,헬스케어,2025-05-12,매도,-0.0016233736031009362,0.23715057758587754,-0.23877395118897848,-0.10551947666602533,0.5385739235763356,-0.644093400242361,-0.1899350964917385,1.1179788726644309,-1.3079139691561694,-0.15418283341437156,1.8707834657849378,-2.0249662991993094
태광,소재,2025-05-12,매도,0.358333359269161,0.23715057758587754,0.12118278168328345,0.38138638262341046,0.5385739235763356,-0.15718754095292514,0.6475623360207297,1.1179788726644309,-0.4704165366437012,1.1256115112391798,1.8695216236077226,-0.7439101123685428
삼양식품,필수소비재,2025-05-09,매수,0.41993969574474216,0.25107966676070037,0.1688600289840418,0.27285312960032826,0.5933100162572853,-0.32045688665695704,0.10441699738073447,1.05567907084338,-0.9512620734626456,0.3745711413842437,1.9092799524993989,-1.5347088111151552
비나텍,기타,2025-05-09,매도,0.12452107028675316,0.25107966676070037,-0.1265585964739472,1.03448270812174,0.5933100162572853,0.44117269186445474,3.625133950789661,1.05567907084338,2.569454879946281,6.1902679678658385,1.9092799524993989,4.2809880153664395
현대건설,산업재,2025-05-08,매수,0.5456674421378542,0.23664844707563734,0.30901899506221686,0.477751744810172,0.5790934688681612,-0.10134172405798914,1.496487020797385,0.9729325969779141,0.5235544238194709,2.861016998719585,1.906787436527204,0.9542295621923811
경동나비엔,기타,2025-05-08,매수,0.13842167744092973,0.23664844707563734,-0.09822676963470761,-0.0918499565235254,0.5790934688681612,-0.6709434253916866,-0.2236424320966316,0.9729325969779141,-1.1965750290745456,-0.04266718822726532,1.906787436527204,-1.9494546247544693
세아제강지주,금융,2025-05-08,매수,-0.13318282832599684,0.23664844707563734,-0.3698312754016342,-0.3354401897516988,0.5790934688681612,-0.91453365861986,-0.3837471686824223,0.9729325969779141,-1.3566797656603364,-0.0654871290795903,1.906787436527204,-1.9722745656067941
코스메카코리아,소재,2025-05-08,매도,0.35441657485622646,0.23664844707563734,0.11776812778058912,0.664122193655166,0.5790934688681612,0.08502872478700485,1.1167383242225501,0.9729325969779141,0.14380572724463603,0.6846166145107965,1.906787436527204,-1.2221708220164076
두산테스나,기타,2025-05-08,매도,0.38922165414863136,0.23664844707563734,0.15257320707299402,0.8862276258063135,0.5790934688681612,0.3071341569381524,1.4271457528496976,0.9729325969779141,0.45421315587178346,4.793439571276975,1.906787436527204,2.886652134749771
한글과컴퓨터,정보기술,2025-04-23,매수,0.22222217214559548,0.27081516379314846,-0.048592991647552986,0.08843531283134139,0.5606796102427003,-0.4722442974113589,0.1006922683020331,0.9758270278463529,-0.8751347595443197,-0.030836996463618666,1.5640371769334114,-1.59487417339703
한화엔진,산업재,2025-04-23,매도,0.3548387096774194,0.27081516379314846,0.08402354588427091,0.855787476280835,0.5606796102427003,0.29510786603813466,1.0303605313092978,0.9758270278463529,0.05453350346294494,1.8842504743833017,1.5640371769334114,0.32021329744989036
성광벤드,소재,2025-04-23,매도,0.15456237624197805,0.27081516379314846,-0.11625278755117041,0.1880819215344364,0.5606796102427003,-0.37259768870826393,0.09582494536597558,0.9758270278463529,-0.8800020824803774,0.7844683613750733,1.5640371769334114,-0.7795688155583381
세방전지,기타,2025-04-22,매수,0.08383225975055092,0.2852886573433398,-0.20145639759278888,-0.010479085821237933,0.5851069146180315,-0.5955860004392695,0.0021230604337789468,1.0067520991328955,-1.0046290386991166,-0.0041206969521012955,1.6042412003129616,-1.6083618972650628
더블유게임즈,정보기술,2025-04-22,매수,0.034990754935547,0.2852886573433398,-0.2502979024077928,-0.07366483235707129,0.5851069146180315,-0.6587717469751029,-0.03314916720903447,1.0067520991328955,-1.03990126634193,0.020055809297672842,1.6042412003129616,-1.5841853910152888
STX엔진,산업재,2025-04-21,매도,0.020689655172413793,0.284369258071175,-0.26367960289876125,0.7793103448275862,0.583973047812877,0.19533729701470925,0.7011494252873564,0.9902307249752957,-0.2890812996879394,1.3218390804597702,1.5791186283966907,-0.25727954793692054
이수페타시스,정보기술,2025-04-18,매수,0.7858221105158589,0.28201034045320883,0.5038117700626501,1.4464557047365778,0.5397476899531345,0.9067080147834433,2.4932129410879864,0.9749620726836025,1.518250868404384,2.636231825364337,1.4933036363822256,1.1429281889821112
CJ,금융,2025-04-18,매수,0.2966941614474714,0.28201034045320883,0.014683820994262575,0.4041321915369457,0.5397476899531345,-0.1356154984161888,0.5371900848143158,0.9749620726836025,-0.4377719878692866,0.8020211699420297,1.4933036363822256,-0.691282466440196
현대위아,정보기술,2025-04-16,매수,0.2518159885390839,0.3119109221817011,-0.0600949336426172,0.26876515085206987,0.5317659738128117,-0.2630008229607418,1.1476996645831579,0.9778871590125683,0.16981250557058958,1.0463780486293413,1.5299682094368565,-0.48359016080751527
하나머티리얼즈,정보기술,2025-04-16,매수,-0.03802275937617974,0.3119109221817011,-0.34993368155788085,0.7452472205154468,0.5317659738128117,0.21348124670263513,1.0983066727372695,0.9778871590125683,0.12041951372470117,1.7607283048240352,1.5299682094368565,0.23076009538717868
피엔에이치테크,소재,2025-04-10,매도,-0.005660326405300628,0.3150106550536467,-0.32067098145894735,0.18679250124478552,0.4660376280858068,-0.27924512684102126,-0.09659276182084948,0.8757493535175257,-0.9723421153383752,0.011658650161401664,1.3962070365491006,-1.3845483863876988
엠로,정보기술,2025-04-07,매수,0.10671067106710672,0.36404522211795404,-0.25733455105084735,-0.04950495049504951,0.5508118603983702,-0.6003168108934197,-0.19581958195819582,0.9553175039352235,-1.1511370858934193,-0.40704070407040704,1.5222661141257303,-1.9293068181961375
BNK금융지주,금융,2025-04-07,매도,0.639109885253883,0.36404522211795404,0.275064663135929,0.5209619338644526,0.5508118603983702,-0.029849926533917603,0.6676267758696302,0.9553175039352235,-0.28769072806559337,0.9547918496868079,1.5222661141257303,-0.5674742644389225
티씨케이,소재,2025-04-02,매수,0.18353727397412714,0.22092608507616376,-0.03738881110203662,1.1078977456827386,0.4163639663784198,0.6915337793043188,0.6412140181413968,0.7198206196938952,-0.07860660155249843,1.3871182673172266,1.1458898638279822,0.24122840348924446
SK스퀘어,금융,2025-04-02,매수,0.7438105489773951,0.22092608507616376,0.5228844639012313,1.5834230355220666,0.4163639663784198,1.1670590691436469,3.2195909580193756,0.7198206196938952,2.4997703383254803,4.199138858988159,1.1458898638279822,3.0532489951601773
빙그레,기타,2025-03-27,매수,-0.5679128296137271,0.18506799304721486,-0.752980822660942,-0.6271028672838674,0.31607697656852973,-0.9431798438523972,-0.6182243737032407,0.5839826363910993,-1.20220701009434,-0.6178832382560934,1.0861363254556702,-1.7040195637117637
테스,산업재,2025-03-27,매수,0.09868419443680677,0.18506799304721486,-0.08638379861040808,0.9057016494210728,0.31607697656852973,0.589624672852543,0.9385964391287077,0.5839826363910993,0.35461380273760845,1.8352252420013857,1.0861363254556702,0.7490889165457155
대한유화,소재,2025-03-27,매수,-0.13737375972916951,0.18506799304721486,-0.32244175277638437,0.16161612703761552,0.31607697656852973,-0.1544608495309142,0.49999996019446435,0.5839826363910993,-0.08398267619663491,0.35937496392623336,1.0861363254556702,-0.7267613615294368
LG화학,소재,2025-03-26,매수,-0.2195250523053404,0.16178885271429783,-0.38131390501963824,0.04247830809589295,0.28068342090522824,-0.2382051128093353,0.23990344736499117,0.5619417487920582,-0.322038301427067,0.15502911771304234,1.0571080424371107,-0.9020789247240684
명신산업,정보기술,2025-03-26,매도,-0.09915027848585495,0.16178885271429783,-0.2609391312001528,-0.05081186873478593,0.28068342090522824,-0.3314952896400142,-0.011262394890784002,0.5619417487920582,-0.5732041436828421,0.07662532850184293,1.0571080424371107,-0.9804827139352678
한세실업,기타,2025-03-26,매도,-0.09077040987173265,0.16178885271429783,-0.25255926258603045,-0.07420721541858345,0.28068342090522824,-0.3548906363238117,0.21434022809848097,0.5619417487920582,-0.3476015206935772,0.06352841740338763,1.0571080424371107,-0.993579625033723
이수페타시스,정보기술,2025-03-24,매수,0.3304677978483171,0.1610404974177158,0.16942730043060128,0.9176721837067934,0.2864589319002141,0.6312132518065793,2.150272961824479,0.5609843243073274,1.5892886375171515,2.1820137874942684,1.1436397262989313,1.0383740611953372
한국콜마,소재,2025-03-24,매수,0.4021406375127003,0.1610404974177158,0.24110014009498448,0.18960242801712057,0.2864589319002141,-0.09685650388309353,-0.051987799530381434,0.5609843243073274,-0.6129721238377088,0.21712534163766523,1.1436397262989313,-0.926514384661266
덕산네오룩스,정보기술,2025-03-21,매수,0.2305084745762712,0.1759732354478832,0.05453523912838798,0.6457627118644068,0.31896278123747257,0.32679993062693424,0.3169491525423729,0.5534348888720574,-0.2364857363296845,0.6254237288135593,1.1872554326240086,-0.5618317038104492
미래에셋증권,금융,2025-03-21,매수,1.4570359464613691,0.1759732354478832,1.281062711013486,1.231763877469936,0.31896278123747257,0.9128010962324634,1.409885810010201,0.5534348888720574,0.8564509211381436,6.176579882163997,1.1872554326240086,4.989324449539989
한올바이오파마,기타,2025-03-21,매도,-0.1190893169877408,0.1759732354478832,-0.295062552435624,0.159369527145359,0.31896278123747257,-0.15959325409211356,0.4956217162872154,0.5534348888720574,-0.057813172584841976,0.978984238178634,1.1872554326240086,-0.20827119444537456
POSCO홀딩스,소재,2025-03-19,매수,-0.18031456890837352,0.1467879862109806,-0.32710255511935415,-0.07575942376345245,0.31066484948027406,-0.3864242732437265,-0.005599176485898127,0.5295287525722525,-0.5351279290581507,0.13616654183856802,1.1993289016969528,-1.0631623598583848
피에스케이,산업재,2025-03-18,매수,-0.0050352981134473875,0.15675600657748096,-0.16179130469092834,0.5080563466580399,0.3188328756292555,0.1892234710287844,0.5810674675612337,0.5390607323545615,0.0420067352066722,3.234510478458582,1.2061523465336217,2.02835813192496
에스앤에스텍,정보기술,2025-03-17,매수,0.13246001393480603,0.15748716075525562,-0.025027146820449597,0.577874830182397,0.31966647421125544,0.2582083559711416,0.33624456292505783,0.5300591412299154,-0.19381457830485754,1.595683041852603,1.2695264156741373,0.32615662617846564
SKC,소재,2025-03-14,매수,-0.2454212454212454,0.15813440709693125,-0.40355565251817666,-0.22637362637362637,0.34416838354494766,-0.5705420099185741,-0.17802197802197803,0.5939267743683748,-0.7719487523903529,-0.2717948717948718,1.1381411823329015,-1.4099360541277732
동성화인텍,소재,2025-03-14,매수,0.11717177625787933,0.15813440709693125,-0.04096263083905191,0.28888889779228316,0.34416838354494766,-0.0552794857526645,0.10101016576205955,0.5939267743683748,-0.49291660860631525,0.1918297289944778,1.1381411823329015,-0.9463114533384237
오리온홀딩스,금융,2025-03-14,매도,0.40873017159405256,0.15813440709693125,0.2505957644971213,0.4384920956517981,0.34416838354494766,0.09432371210685042,0.40542323111168743,0.5939267743683748,-0.1885035432566874,0.5939153267634855,1.1381411823329015,-0.544225855569416
한화엔진,산업재,2025-03-14,매도,0.3169164882226981,0.15813440709693125,0.15878208112576683,0.9100642398286938,0.34416838354494766,0.5658958562837462,0.8779443254817987,0.5939267743683748,0.28401755111342386,1.126338329764454,1.1381411823329015,-0.011802852568447486
산일전기,에너지 / 유틸리티,2025-03-13,매수,0.12788906009244994,0.14635309210749117,-0.018464032015041237,0.8798151001540832,0.32392650130259754,0.5558885988514857,1.357473035439137,0.6191698645437057,0.7383031708954314,1.1664098613251155,1.132093246688913,0.03431661463620239
롯데케미칼,소재,2025-03-12,매수,-0.12127286097462443,0.14441391393493724,-0.26568677490956166,-0.08994369564289512,0.3187484751996949,-0.40869217084259,0.015115267251051457,0.618427713632523,-0.6033124463814715,-0.03400331528838687,1.1311159959504906,-1.1651193112388776
