종목명,섹터,변동일자,매수매도,90일_종목수익률,90일_시장수익률,90일_초과수익률,180일_종목수익률,180일_시장수익률,180일_초과수익률,270일_종목수익률,270일_시장수익률,270일_초과수익률,360일_종목수익률,360일_시장수익률,360일_초과수익률
제일기획,기타,2023-10-10,매수,-0.044517423092077596,0.06877605942830015,-0.11329348252037774,-0.0389234388573088,0.1311381156813029,-0.17006155453861171,-0.06689163189268035,0.18945463495054551,-0.25634626684322587,-0.08926584069328312,0.06956266903824908,-0.1588285097315322
한화에어로스페이스,정보기술,2023-10-06,매도,0.3587063310754741,0.0740182754016305,0.2846880556738436,1.3415346860389832,0.12381628187993746,1.2177184041590456,1.4134238675342354,0.15449225524261825,1.2589316122916172,1.7459945107414756,0.0766130037649914,1.6693815069764841
드림텍,정보기술,2023-10-04,매수,-0.028730863611050105,0.10978975828992665,-0.13852062190097675,-0.17385446474282337,0.14223369359710955,-0.3160881583399329,-0.294790665277896,0.16569887512373518,-0.46048954040163115,-0.35299144750462613,0.07797350560286657,-0.4309649531074927
두산밥캣,산업재,2023-10-04,매수,0.0301768279575975,0.10978975828992665,-0.07961293033232915,0.1358647373601385,0.14223369359710955,-0.006368956236971063,0.10182529895577606,0.16569887512373518,-0.06387357616795912,-0.12968650654478392,0.07797350560286657,-0.2076600121476505
씨에스윈드,소재,2023-10-04,매도,0.42210380745759263,0.10978975828992665,0.312314049167666,0.15180328770135793,0.14223369359710955,0.009569594104248375,-0.06302520119937247,0.16569887512373518,-0.22872407632310765,0.3918462976355109,0.07797350560286657,0.3138727920326443
한화솔루션,소재,2023-10-04,매도,0.39633606893691564,0.10978975828992665,0.286546310646989,0.05086955656997886,0.14223369359710955,-0.0913641370271307,-0.04137548240150682,0.16569887512373518,-0.207074357525242,-0.06488875760479873,0.07797350560286657,-0.14286226320766532
CJ,금융,2023-09-26,매수,0.08249714747551579,0.056687705838184235,0.02580944163733155,0.2653288723019873,0.11149145175239696,0.15383742054959038,0.33542823523818577,0.12251875311312829,0.21290948212505748,0.42217409907768366,0.05294426973754315,0.36922982934014054
동성화인텍,소재,2023-09-26,매수,-0.00656841202823567,0.056687705838184235,-0.06325611786641991,0.01774403493394994,0.11149145175239696,-0.09374741681844702,0.023611955747077387,0.12251875311312829,-0.0989067973660509,-0.012436332841363116,0.05294426973754315,-0.06538060257890627
롯데관광개발,기타,2023-09-26,매수,-0.3428367783321454,0.056687705838184235,-0.3995244841703296,-0.34782608695652173,0.11149145175239696,-0.45931753870891867,-0.3114754098360656,0.12251875311312829,-0.4339941629491939,-0.32786885245901637,0.05294426973754315,-0.3808131221965595
농심,필수소비재,2023-09-26,매도,-0.11074919200956877,0.056687705838184235,-0.167436897847753,-0.18769298170191065,0.11149145175239696,-0.2991844334543076,0.11458633439052045,0.12251875311312829,-0.007932418722607845,-0.160213089152945,0.05294426973754315,-0.21315735889048815
클리오,소재,2023-09-25,매수,0.09598593737960563,0.042804627731426924,0.05318130964817871,-0.001238737534742663,0.09688834569332579,-0.09812708322806844,0.45129752226686015,0.11559605045001616,0.335701471816844,0.07123773106049569,0.03407380466461038,0.03716392639588531
메리츠금융지주,금융,2023-09-25,매수,0.010238763714298669,0.042804627731426924,-0.03256586401712826,0.5036277039301907,0.09688834569332579,0.40673935823686497,0.35966339709363165,0.11559605045001616,0.2440673466436155,0.6902481948639412,0.03407380466461038,0.6561743901993308
피엔에이치테크,소재,2023-09-22,매수,0.06304345854158543,0.03663691316324842,0.026406545378337004,-0.19565187812378104,0.07256801611945529,-0.26821989424323633,-0.2734781346661465,0.1019843672432422,-0.3754625019093887,-0.6052171112905128,0.02897384482104095,-0.6341909561115537
와이지엔터테인먼트,기타,2023-09-22,매도,-0.2018071938781445,0.03663691316324842,-0.2384441070413929,-0.3295496219145676,0.07256801611945529,-0.4021176380340229,-0.3878824093387806,0.1019843672432422,-0.4898667765820228,-0.501518188569459,0.02897384482104095,-0.5304920333904999
심텍,정보기술,2023-09-20,매수,-0.03674552083269486,0.0034417787069628636,-0.040187299539657724,-0.2396385487266088,0.049262854093514406,-0.2889014028201232,-0.0485599216956838,0.07202298207053233,-0.12058290376621614,-0.5277061744061821,0.008227421017015756,-0.5359335954231979
티와이홀딩스,금융,2023-09-20,매도,-0.3060921248142645,0.0034417787069628636,-0.3095339035212274,-0.4725111441307578,0.049262854093514406,-0.5217739982242722,-0.49405646359583955,0.07202298207053233,-0.5660794456663719,-0.49257057949479943,0.008227421017015756,-0.5007980005118152
S-Oil,에너지 / 유틸리티,2023-09-19,매수,-0.14768462537996493,0.002989260983328061,-0.15067388636329299,0.001247990216558631,0.04948016336523532,-0.04823217314867669,-0.14452770233704826,0.07224500511518027,-0.21677270745222854,-0.23515446176100657,0.00633005943988299,-0.24148452120088956
두산,정보기술,2023-09-19,매도,-0.22681292045690643,0.002989260983328061,-0.22980218144023448,0.36593574313974436,0.04948016336523532,0.31645557977450905,0.8706019933398746,0.07224500511518027,0.7983569882246944,0.3589624905504871,0.00633005943988299,0.35263243111060416
비에이치,정보기술,2023-09-18,매수,-0.015659989684673782,-0.0030527060692753963,-0.012607283615398385,-0.22156127033336406,0.04315813698262279,-0.26471940731598687,0.03248441742189592,0.07134754585435897,-0.03886312843246305,-0.12918080827016834,-0.0010214247927637003,-0.12815938347740463
해성디에스,정보기술,2023-09-18,매수,-0.1066877698929083,-0.0030527060692753963,-0.10363506382363291,-0.22656528312767113,0.04315813698262279,-0.26972342011029393,-0.2824468486175986,0.07134754585435897,-0.3537943944719576,-0.55699598672192,-0.0010214247927637003,-0.5559745619291563
동국제강,소재,2023-09-15,매수,0.02395263709187426,-0.021950769241742933,0.0459034063336172,-0.017963312943351656,0.03547870203249358,-0.053442014975845234,-0.14029015652199844,0.039995708993553446,-0.1802858655155519,-0.30966585777708194,-0.02512228476759348,-0.28454357300948846
한미반도체,산업재,2023-09-14,매도,0.08921931681986521,-0.024186802804216933,0.11340611962408215,0.8315342340439307,0.04233378440710621,0.7892004496368245,1.9872117745909148,0.049858343983905956,1.9373534306070088,0.8221994184664737,-0.014365154546300789,0.8365645730127745
파마리서치,헬스케어,2023-09-13,매수,-0.1413570898783317,0.00022490565761499253,-0.1415819955359467,-0.2739216686879289,0.04937078909907802,-0.3232924577870069,0.07159705880529973,0.06567640111649525,0.0059206576888044815,0.4896421436259996,0.00048525683214746567,0.48915688679385216
두산테스나,기타,2023-09-13,매수,0.06870234307604454,0.00022490565761499253,0.06847743741842956,-0.11354963359483225,0.04937078909907802,-0.16292042269391027,-0.2006967262199217,0.06567640111649525,-0.26637312733641694,-0.4419235707189842,0.00048525683214746567,-0.44240882755113164
올릭스,기타,2023-09-13,매수,-0.33750625938908363,0.00022490565761499253,-0.33773116504669864,-0.1457185778668002,0.04937078909907802,-0.19508936696587822,-0.2904356534802203,0.06567640111649525,-0.3561120545967156,-0.14972458688032048,0.00048525683214746567,-0.15020984371246796
SBS,통신서비스,2023-09-13,매도,-0.16556297544735893,0.00022490565761499253,-0.16578788110497392,-0.17391078393682716,0.04937078909907802,-0.22328157303590518,-0.35463885876457935,0.06567640111649525,-0.4203152598810746,-0.48647606841107355,0.00048525683214746567,-0.486961325243221
동아쏘시오홀딩스,금융,2023-09-13,매도,-0.00813821537483765,0.00022490565761499253,-0.008363121032452642,0.2201203433040898,0.04937078909907802,0.17074955420501178,0.0450819080153037,0.06567640111649525,-0.020594493101191554,0.24365546905045202,0.00048525683214746567,0.24317021221830454
한화시스템,정보기술,2023-09-12,매수,0.24122078209815,-0.004423266901716986,0.245644048999867,0.39671382677364736,0.048592989761528385,0.348120837012119,0.3516838373767588,0.06488651597061434,0.28679732140614445,0.33615581825950724,0.0030355640014198496,0.3331202542580874
화신,정보기술,2023-09-11,매수,-0.04708926611843449,-0.012327436889977828,-0.034761829228456664,0.007234497988159136,0.04026790846540335,-0.033033410477244216,-0.05945294189370438,0.0648407616552309,-0.12429370354893526,-0.2733709960756688,0.007282358984739778,-0.28065335506040856
코스모신소재,소재,2023-09-11,매도,0.0520904729266621,-0.012327436889977828,0.06441790981663993,0.1487320082248115,0.04026790846540335,0.10846409975940816,0.13228238519533927,0.0648407616552309,0.06744162354010838,-0.2337217272104181,0.007282358984739778,-0.24100408619515787
하나머티리얼즈,정보기술,2023-09-08,매수,0.05437103070622249,-0.021827648987853436,0.07619867969407593,0.036156704912799445,0.036821759840663854,-0.0006650549278644086,0.06505801202187338,0.044911515216097826,0.02014649680577555,-0.29031832796376655,0.05232999118280965,-0.34264831914657623
호텔신라,기타,2023-09-08,매수,-0.2690125676193117,-0.021827648987853436,-0.24718491863145825,-0.3259559669349521,0.036821759840663854,-0.3627777267756159,-0.35328207638353515,0.044911515216097826,-0.39819359159963297,-0.46429439601840367,0.05232999118280965,-0.5166243872012133
하나마이크론,정보기술,2023-09-08,매수,-0.08390409627847967,-0.021827648987853436,-0.06207644729062623,-0.0720075704420551,0.036821759840663854,-0.10882933028271895,-0.2727012003307363,0.044911515216097826,-0.3176127155468341,-0.5047517779533377,0.05232999118280965,-0.5570817691361474
대양전기공업,기타,2023-09-08,매도,0.044247350369304446,-0.021827648987853436,0.06607499935715788,0.14601760371693917,0.036821759840663854,0.10919584387627532,0.36283186635692183,0.044911515216097826,0.317920351140824,0.07964612899690438,0.05232999118280965,0.027316137814094726
삼양식품,필수소비재,2023-09-07,매수,0.11342356228790774,-0.020751464430817098,0.13417502671872483,-0.00542157559533005,0.03968978526152333,-0.045111360856853376,2.069492833211187,0.05268693510517143,2.0168058981060155,1.5647332950665733,0.05209044199794341,1.51264285306863
피에이치에이,정보기술,2023-09-07,매도,0.038551562715131396,-0.020751464430817098,0.0593030271459485,0.38937822580945247,0.03968978526152333,0.34968844054792914,0.48288313096243696,0.05268693510517143,0.43019619585726554,0.20356912054557652,0.05209044199794341,0.1514786785476331
이노션,기타,2023-09-07,매도,0.09268327624980578,-0.020751464430817098,0.11343474068062288,0.06829284918337528,0.03968978526152333,0.028603063921851947,0.11305946719088389,0.05268693510517143,0.06037253208571246,0.011894824587297351,0.05209044199794341,-0.04019561741064606
HL홀딩스,금융,2023-09-07,매도,-0.0588235491948996,-0.020751464430817098,-0.0380720847640825,-0.005738850037229862,0.03968978526152333,-0.04542863529875319,0.06265314866594601,0.05268693510517143,0.009966213560774581,0.04897091495376703,0.05209044199794341,-0.0031195270441763817
DL,소재,2023-09-06,매도,0.2578123139689015,-0.02694143431064568,0.28475374827954714,0.258673377083514,0.043275542002664716,0.2153978350808493,0.43393174391555983,0.04649399906147384,0.387437744854086,0.2254805709291845,0.045901015111185446,0.17957955581799906
덕산네오룩스,정보기술,2023-09-05,매수,-0.023026315789473683,-0.026036133131138724,0.0030098173416650414,-0.12280701754385964,0.035663699017331546,-0.1584707165611912,-0.01864035087719298,0.03885867389065815,-0.057499024767851126,-0.26096491228070173,0.0356792049323181,-0.2966441172130198
아세아제지,소재,2023-09-05,매도,0.12239620445584533,-0.026036133131138724,0.14843233758698404,0.3663721438411477,0.035663699017331546,0.3307084448238161,0.14004085316612047,0.03885867389065815,0.10118217927546233,0.07437740487387783,0.0356792049323181,0.03869819994155973
국도화학,소재,2023-09-04,매수,-0.3031913647805409,-0.026929289950414294,-0.2762620748301266,-0.27539628570600605,0.03471396142775623,-0.3101102471337623,-0.35022938939191667,0.020107937444155507,-0.3703373268360722,-0.3949467245767203,0.0300748598403014,-0.4250215844170217
인탑스,정보기술,2023-09-04,매수,-0.0824741646896041,-0.026929289950414294,-0.0555448747391898,0.043366249327491585,0.03471396142775623,0.008652287899735357,-0.18849268091096802,0.020107937444155507,-0.20860061835512353,-0.1712424411470955,0.0300748598403014,-0.2013173009873969
태광,소재,2023-09-04,매도,-0.2573532064835844,-0.026929289950414294,-0.2304239165331701,-0.3653603692298811,0.03471396142775623,-0.4000743306576373,-0.4234159330899704,0.020107937444155507,-0.4435238705341259,-0.3226874937501224,0.0300748598403014,-0.3527623535904238
한솔케미칼,소재,2023-09-04,매도,0.19577953316983762,-0.026929289950414294,0.22270882312025192,0.04982414215224629,0.03471396142775623,0.015110180724490059,0.12353217875381514,0.020107937444155507,0.10342424130965963,-0.17291436748408814,0.0300748598403014,-0.20298922732438954
현대백화점,기타,2023-08-30,매수,-0.267045360586066,-0.015406705159599065,-0.2516386554264669,-0.23834948126344002,0.03352312897915756,-0.27187261024259757,-0.2674757781048399,0.06316131428837786,-0.33063709239321776,-0.31334946595153973,0.053408157295036,-0.36675762324657574
한세실업,기타,2023-08-30,매수,0.12166316801482917,-0.015406705159599065,0.13706987317442823,0.1081775078762894,0.03352312897915756,0.07465437889713183,0.0635348257071945,0.06316131428837786,0.00037351141881664107,-0.09245028974831615,0.053408157295036,-0.14585844704335216
포스코인터내셔널,기타,2023-08-30,매도,-0.28179555997818356,-0.015406705159599065,-0.2663888548185845,-0.2905236431937037,0.03352312897915756,-0.32404677217286126,-0.40938244338058677,0.06316131428837786,-0.4725437576689646,-0.3103111278308021,0.053408157295036,-0.3637192851258381
와이지엔터테인먼트,기타,2023-08-29,매수,-0.3181241582279068,-0.022138111225680376,-0.2959860470022264,-0.4631825502899251,0.03719209190821156,-0.5003746421981367,-0.43513035037298164,0.06693549150837023,-0.5020658418813518,-0.5473391500407554,0.05858960035669848,-0.6059287503974539
유니드,소재,2023-08-29,매도,0.31707299265700273,-0.022138111225680376,0.3392111038826831,0.40006099195610084,0.03719209190821156,0.3628689000478893,0.9832710184495987,0.06693549150837023,0.9163355269412286,0.45713340052807294,0.05858960035669848,0.3985438001713745
디와이파워,산업재,2023-08-25,매수,-0.0031496773924698435,-0.0016592693613164914,-0.0014904080311533522,0.08880822736017453,0.05326030777842721,0.03554791958174732,0.07660192522728382,0.08139287526928844,-0.004790950042004624,0.0049910406089607616,0.061616353780533935,-0.056625313171573176
솔루엠,정보기술,2023-08-25,매수,-0.07467549834764764,-0.0016592693613164914,-0.07301622898633114,-0.1087662740073818,0.05326030777842721,-0.162026581785809,-0.17207785430335706,0.08139287526928844,-0.2534707295726455,-0.3948052337755697,0.061616353780533935,-0.4564215875561036
파마리서치,헬스케어,2023-08-25,매수,-0.19744323342547984,-0.0016592693613164914,-0.19578396406416335,-0.3221792121404305,0.05326030777842721,-0.3754395199188577,-0.026259490887614523,0.08139287526928844,-0.10765236615690296,0.3011865589586741,0.061616353780533935,0.23957020517814015
LX인터내셔널,기타,2023-08-24,매수,-0.025931843532763378,-0.010237690003701054,-0.015694153529062324,-0.048485233345013194,0.04733067630960974,-0.09581590965462294,0.10813584422977272,0.08056964094968251,0.027566203280090212,0.0037220445050233112,0.05386028950187011,-0.0501382449968468
하나투어,기타,2023-08-24,매도,0.13900416684203887,-0.010237690003701054,0.14924185684573993,0.31120333347363105,0.04733067630960974,0.2638726571640213,0.34941946811133223,0.08056964094968251,0.26884982716164973,0.04917354626517477,0.05386028950187011,-0.004686743236695337
POSCO홀딩스,소재,2023-08-22,매도,-0.1532154739186611,-0.009754600697114873,-0.14346087322154624,-0.20255142827727257,0.06539627313231315,-0.26794770140958574,-0.2721034752414531,0.08999336307511564,-0.36209683831656875,-0.39592635173764756,0.07214179165529215,-0.46806814339293973
한국앤컴퍼니,금융,2023-08-22,매도,0.17153250264027345,-0.009754600697114873,0.18128710333738832,0.6804193930072213,0.06539627313231315,0.6150231198749082,0.43287879317522415,0.08999336307511564,0.3428854301001085,0.6228164117491904,0.07214179165529215,0.5506746200938983
제일기획,기타,2023-08-18,매수,0.07292781837006548,-0.006516298007336794,0.07944411637740227,0.03327547806036268,0.04628465636853663,-0.013009178308173955,0.06046703726730326,0.09017372245582951,-0.029706685188526254,-0.034980333188538035,0.04543823071596127,-0.08041856390449931
한전KPS,통신서비스,2023-08-18,매도,0.051750596523483315,-0.006516298007336794,0.05826689453082011,0.10262604482072167,0.04628465636853663,0.05634138845218504,0.16253398303998737,0.09017372245582951,0.07236026058415786,0.3341615292747496,0.04543823071596127,0.28872329855878837
경동나비엔,기타,2023-08-17,매도,-0.011111150563953894,-0.013167519691790941,0.002056369127837047,0.019392975309923614,0.051506950767664476,-0.03211397545774086,0.10425708475006765,0.08229055509060579,0.02196652965946186,0.34964773368829766,0.039069765008420444,0.3105779686798772
케이씨,기타,2023-08-16,매도,-0.1492292732637393,-0.03658078606123661,-0.1126484872025027,0.30145983592336484,0.04909646872635638,0.25236336719700847,0.24281047955497684,0.0798095044949643,0.16300097506001254,0.1785752780674163,0.03668779406054371,0.1418874840068726
한독,기타,2023-08-11,매도,-0.11285725616688247,-0.06335911140598924,-0.04949814476089323,0.02436386023621309,0.007069946007090202,0.017293914229122888,-0.0004607929415585033,0.05522413695150305,-0.055684929893061556,0.001729862026507035,-0.05777496676261407,0.05950482878912111
코스모화학,소재,2023-08-11,매도,-0.1944757277099691,-0.06335911140598924,-0.13111661630397986,-0.3305588472794021,0.007069946007090202,-0.3376287932864923,-0.30860995702626776,0.05522413695150305,-0.3638340939777708,-0.6220401098410264,-0.05777496676261407,-0.5642651430784124
세아제강지주,금융,2023-08-10,매수,-0.04944500013486003,-0.06916616851179477,0.019721168376934745,0.04328321282464339,-0.00974803842721324,0.05303125125185663,0.20613723810928503,0.0510463129188372,0.15509092519044781,-0.1099013160432133,-0.06150540681813703,-0.04839590922507628
성광벤드,소재,2023-08-09,매수,-0.1970417008484388,-0.061862850463873915,-0.1351788503845649,-0.3473458805559464,-0.005301121626844371,-0.342044758929102,-0.3125855305589611,0.04960999279138925,-0.3621955233503503,-0.2580481705671951,-0.06278791802351365,-0.19526025254368146
메드팩토,기타,2023-08-07,매도,-0.3765789551208505,-0.030355927219942732,-0.34622302790090775,-0.10666869431110379,0.004107434704673004,-0.1107761290157768,-0.2571496361784847,0.037168036442249,-0.2943176726207337,-0.37498656420161897,0.07632394716358258,-0.45131051136520156
HL만도,정보기술,2023-08-04,매도,-0.24971988400565875,-0.09976945088714838,-0.14995043311851036,-0.19923109099539876,-0.04061393843337849,-0.15861715256202027,-0.10368474730811349,0.034293840514492496,-0.13797858782260597,-0.09344758869948167,0.06252112241277118,-0.15596871111225286
LS,금융,2023-08-04,매도,-0.29218474761425006,-0.09976945088714838,-0.19241529672710167,-0.1765261068942141,-0.04061393843337849,-0.13591216846083562,0.2483177413670705,0.034293840514492496,0.214023900852578,0.059397846290750296,0.06252112241277118,-0.0031232761220208807
SNT모티브,정보기술,2023-08-03,매도,-0.17230750132538852,-0.11661587958481127,-0.05569162174057725,-0.08762264510203621,-0.04090744125782667,-0.04671520384420954,-0.031977330256938725,0.03149242616694639,-0.06346975642388511,-0.07435942668548338,0.06146494126462036,-0.13582436795010375
아모텍,정보기술,2023-08-03,매도,-0.3655234657039711,-0.11661587958481127,-0.2489075861191598,-0.27617328519855594,-0.04090744125782667,-0.23526584394072927,-0.33844765342960287,0.03149242616694639,-0.3699400795965493,-0.48375451263537905,0.06146494126462036,-0.5452194538999994
LG전자,정보기술,2023-07-31,매수,-0.04889305259577762,-0.12232487511879758,0.07343182252301997,-0.12305831896816337,-0.05011440179066253,-0.07294391717750084,-0.1556065342745141,0.009021567927732493,-0.16462810220224658,0.02942390997242111,0.029655251465077408,-0.0002313414926562972
세아베스틸지주,소재,2023-07-28,매수,-0.2714285482791533,-0.11855906565519238,-0.15286948262396094,-0.24712530525401513,-0.05314920075752931,-0.19397610449648583,-0.20779594852773178,0.005635792689016583,-0.21343174121674838,-0.2489981510559723,0.0594980436982429,-0.3084961947542152
파미셀,정보기술,2023-07-28,매도,-0.06727944456236523,-0.11855906565519238,0.051279621092827146,-0.13302848248261187,-0.05314920075752931,-0.07987928172508256,-0.11620785229345659,0.005635792689016583,-0.12184364498247317,-0.20183525749284012,0.0594980436982429,-0.261333301191083
유한양행,기타,2023-07-27,매수,-0.16157198387476188,-0.09241846805396914,-0.06915351582079274,-0.07365087237314646,-0.04808336566588587,-0.025567506707260594,0.10177075574390909,0.009843222906336737,0.09192753283757235,0.4849283466037468,0.06133318006234479,0.423595166541402
현대백화점,기타,2023-07-27,매수,-0.0353356809702381,-0.09241846805396914,0.05708278708373104,-0.14502739650368424,-0.04808336566588587,-0.09694403083779837,-0.09430853586304214,0.009843222906336737,-0.10415175876937888,-0.1477443830977761,0.06133318006234479,-0.20907756316012088
오리온,필수소비재,2023-07-27,매도,0.031007774661862976,-0.09241846805396914,0.12342624271583211,-0.19281447229795204,-0.04808336566588587,-0.14473110663206618,-0.1945559870282756,0.009843222906336737,-0.20439920993461233,-0.21022961960118752,0.06133318006234479,-0.2715627996635323
파크시스템스,기타,2023-07-26,매수,-0.15249595536506463,-0.08056369061470911,-0.07193226475035552,0.03255603082513765,-0.04937971750110446,0.08193574832624212,-0.1972674660190168,0.014303504315706825,-0.2115709703347236,-0.09830030580826875,0.0660208826133959,-0.16432118842166465
한화,소재,2023-07-25,매수,-0.31886214203509045,-0.1059905879651151,-0.21287155406997535,-0.286216768129462,-0.0652806664357798,-0.22093610169368222,-0.17675973033016285,-0.0026626687434137056,-0.17409706158674915,-0.10121915643222834,0.06030814135461444,-0.16152729778684277
케이씨텍,기타,2023-07-25,매도,-0.01826504749623796,-0.1059905879651151,0.08772554046887714,0.49440412640388315,-0.0652806664357798,0.559684792839663,0.6323489282630115,-0.0026626687434137056,0.6350115970064252,0.9818098418664303,0.06030814135461444,0.9215017005118158
하이트진로,기타,2023-07-25,매도,0.05289943361433082,-0.1059905879651151,0.15889002157944593,0.12406480505795582,-0.0652806664357798,0.18934547149373562,0.11611125746399717,-0.0026626687434137056,0.11877392620741087,0.08429816473480856,0.06030814135461444,0.02399002338019412
인터로조,헬스케어,2023-07-24,매도,-0.11851858457473609,-0.10329347838504749,-0.0152251061896886,-0.15569282981226557,-0.06246074034183384,-0.09323208947043173,-0.24782649683330032,-0.013950733476995547,-0.23387576335630478,-0.24782649683330032,0.07449793845868916,-0.3223244352919895
이녹스첨단소재,정보기술,2023-07-20,매수,-0.37823831303966515,-0.05292988845074739,-0.32530842458891773,-0.3795783157497347,-0.039473390180518514,-0.34010492556921623,-0.3900232503354838,0.02699759317413142,-0.4170208435096152,-0.2834861630761824,0.10025649398875663,-0.38374265706493904
대웅제약,기타,2023-07-20,매도,0.10277491461107648,-0.05292988845074739,0.15570480306182388,0.14388492190895621,-0.039473390180518514,0.18335831208947473,0.15827341409985177,0.02699759317413142,0.13127582092572035,0.25899285943612116,0.10025649398875663,0.15873636544736452
삼성중공업,기타,2023-07-17,매수,-0.07674144037780402,-0.06978236340802788,-0.006959076969776143,-0.1322314049586777,-0.03551355852066628,-0.0967178464380114,0.05194805194805195,0.02398628039685949,0.027961771551192463,0.16056670602125148,0.10399010983438335,0.056576596186868125
유진테크,산업재,2023-07-17,매도,0.20118344081627518,-0.06978236340802788,0.27096580422430305,0.2639200046496382,-0.03551355852066628,0.2994335631703045,0.43640780683868313,0.02398628039685949,0.4124215264418236,0.43640780683868313,0.10399010983438335,0.3324176970042998
인텍플러스,산업재,2023-07-14,매수,-0.2370012091898428,-0.05649278153571259,-0.18050842765413022,-0.26964933494558646,-0.03284254718096678,-0.23680678776461966,-0.13180169286577992,0.029243184512179023,-0.16104487737795894,-0.4546553808948005,0.08730356377682558,-0.5419589446716261
대한항공,산업재,2023-07-12,매수,-0.20696326348852395,-0.06685771444539487,-0.14010554904312908,-0.09352946875339936,-0.0026798651590315354,-0.09084960359436782,-0.1554252386326553,0.05551280654478031,-0.2109380451774356,-0.09352946875339936,0.10993041662127054,-0.2034598853746699
이마트,기타,2023-07-12,매도,-0.09043928842249618,-0.06685771444539487,-0.02358157397710131,-0.09043928842249618,-0.0026798651590315354,-0.08775942326346464,-0.15513323005237825,0.05551280654478031,-0.21064603659715855,-0.2309715199056613,0.10993041662127054,-0.34090193652693185
강원랜드,기타,2023-07-12,매도,-0.14962495367115664,-0.06685771444539487,-0.08276723922576176,-0.06311570424361773,-0.0026798651590315354,-0.0604358390845862,-0.05821962340300218,0.05551280654478031,-0.11373242994778249,-0.14695196194394083,0.10993041662127054,-0.25688237856521134
효성중공업,에너지 / 유틸리티,2023-07-11,매수,0.20876666874938882,-0.062404111906306035,0.27117078065569483,0.31811150014177353,0.00208003861295571,0.31603146152881784,1.240865050197953,0.060550446128838725,1.1803146040691144,1.3427225210783504,0.11697216042859923,1.2257503606497513
대한유화,소재,2023-07-11,매도,0.003773555903962591,-0.062404111906306035,0.06617766781026863,0.11060332800164954,0.00208003861295571,0.10852328938869384,0.07869815310099357,0.060550446128838725,0.018147706972154842,-0.03600850647332243,0.11697216042859923,-0.15298066690192166
JB금융지주,금융,2023-07-11,매도,0.2506051896356521,-0.062404111906306035,0.3130093015419581,0.2881362742129663,0.00208003861295571,0.2860562356000106,0.6125265286150305,0.060550446128838725,0.5519760824861918,1.0611173371943021,0.11697216042859923,0.9441451767657029
콘텐트리중앙,통신서비스,2023-07-11,매도,-0.22651222651222652,-0.062404111906306035,-0.16410811460592048,-0.03861003861003861,0.00208003861295571,-0.04069007722299432,-0.08494208494208494,0.060550446128838725,-0.14549253107092366,-0.2799227799227799,0.11697216042859923,-0.3968949403513792
하이록코리아,소재,2023-07-07,매수,-0.09203514923878886,-0.04872338542393359,-0.04331176381485527,0.0020930159132355173,0.03189922820676437,-0.029806212293528853,-0.04764338877540793,0.08962245555396234,-0.13726584432937028,0.016829654402587175,0.1098662299780741,-0.09303657557548693
한국콜마,소재,2023-07-06,매수,0.08406131639216792,-0.058913540856060855,0.14297485724822878,0.1815749012676507,0.04440811402327516,0.13716678724437553,0.1374038938113873,0.07494066222220694,0.06246323158918035,0.4797292015974287,0.09702342681826881,0.3827057747791599
현대로템,정보기술,2023-07-04,매도,-0.29722589484747347,-0.07234773819881724,-0.22487815664865624,-0.29050239113898846,0.029498979401438384,-0.3200013705404268,0.007884613179912138,0.05959566937087785,-0.051711056190965714,0.08214976152597776,0.07886060869887758,0.0032891528271001835
LG생활건강,소재,2023-06-30,매도,-0.04575163911324426,-0.06184585383762099,0.016094214724376735,-0.22865898948601546,0.019194460098268248,-0.2478534495842837,-0.1637387726202244,0.0751907187947092,-0.2389294914149336,-0.2077525013792379,0.07817007069498502,-0.2859225720742229
코스모신소재,소재,2023-06-30,매도,-0.2285871688078895,-0.06184585383762099,-0.1667413149702685,-0.1916462726662955,0.019194460098268248,-0.21084073276456375,-0.08625606896821843,0.0751907187947092,-0.16144678776292765,-0.2035977390650465,0.07817007069498502,-0.2817678097600315
해성디에스,정보기술,2023-06-29,매수,-0.06020073345949114,-0.0333134448048336,-0.02688728865465754,-0.1103680113424004,0.020615551233608958,-0.13098356257600935,-0.19031570360114422,0.07354846134211952,-0.26386416494326376,-0.24134631660661748,0.08419932364961136,-0.32554564025622884
세아제강,소재,2023-06-29,매수,-0.10485429334990183,-0.0333134448048336,-0.07154084854506823,-0.08220057838546607,0.020615551233608958,-0.10281612961907503,-0.039671786081158684,0.07354846134211952,-0.11322024742327821,-0.1274731613499715,0.08419932364961136,-0.21167248499958286
씨에스윈드,소재,2023-06-29,매수,-0.3640606769232741,-0.0333134448048336,-0.3307472321184405,-0.22403729224281566,0.020615551233608958,-0.2446528434764246,-0.4015682303574661,0.07354846134211952,-0.4751166916995856,-0.46799531517616955,0.08419932364961136,-0.5521946388257809
와이지엔터테인먼트,기타,2023-06-29,매도,-0.19897962027625202,-0.0333134448048336,-0.16566617547141843,-0.36415814135695695,0.020615551233608958,-0.38477369259056593,-0.4148459196024156,0.07354846134211952,-0.48839438094453513,-0.5014641205871727,0.08419932364961136,-0.5856634442367841
대상,필수소비재,2023-06-29,매도,0.09618725722512528,-0.0333134448048336,0.1295007020299589,0.2434011994346615,0.020615551233608958,0.22278564820105257,0.19037370042584795,0.07354846134211952,0.11682523908372842,0.682248604106213,0.08419932364961136,0.5980492804566017
