종목명,섹터,변동일자,매수매도,기준주가,90일후_주가,180일후_주가,270일후_주가,360일후_주가,90일_시장수익률,180일_시장수익률,270일_시장수익률,360일_시장수익률,개인_90진입_180매도_종목수익률,개인_90진입_180매도_시장수익률,개인_90진입_180매도_초과수익률,개인_90진입_360매도_종목수익률,개인_90진입_360매도_시장수익률,개인_90진입_360매도_초과수익률,개인_180진입_360매도_종목수익률,개인_180진입_360매도_시장수익률,개인_180진입_360매도_초과수익률
한화,소재,2023-07-25,매수,31193.7,21247.21,22265.54,25679.91,28036.3,-0.1059905879651151,-0.0652806664357798,-0.0026626687434137,0.0603081413546144,0.04792770439036475,0.045536345570091896,0.002391358820272853,0.319528540453076,0.1860145173876988,0.13351402306537719,0.2591789824095889,0.13435991241510536,0.12481906999448356
케이씨텍,기타,2023-07-25,매도,21364.85,20974.62,31927.72,34874.89,42341.07,-0.1059905879651151,-0.0652806664357798,-0.0026626687434137,0.0603081413546144,0.522207315317274,0.045536345570091896,0.47667096974718215,1.018681148931423,0.1860145173876988,0.8326666315437241,0.326153887593602,0.13435991241510536,0.1917939751784966
하이트진로,기타,2023-07-25,매도,18220.8,19184.67,20481.36,20336.44,19756.78,-0.1059905879651151,-0.0652806664357798,-0.0026626687434137,0.0603081413546144,0.06758990381382649,0.045536345570091896,0.02205355824373459,0.029821206202660804,0.1860145173876988,-0.15619331118503801,-0.03537753352316456,0.13435991241510536,-0.16973744593826992
인터로조,헬스케어,2023-07-24,매도,31398.62,27677.3,26510.08,23617.21,23617.21,-0.1032934783850474,-0.0624607403418338,-0.0139507334769955,0.0744979384586891,-0.042172466244900966,0.045536345570091896,-0.08770881181499286,-0.14669386103413268,0.19827157777723903,-0.3449654388113717,-0.1091233975906524,0.14608313986814703,-0.2552065374587994
이녹스첨단소재,정보기술,2023-07-20,매수,46567.07,28953.62,28891.22,28404.83,33365.95,-0.0529298884507473,-0.0394733901805185,0.0269975931741314,0.1002564939887566,-0.0021551709250863214,0.014208555529448663,-0.016363726454534985,0.1523930341007445,0.16174766848983957,-0.009354634389095062,0.1548820022138212,0.1454721636452483,0.009409838568572915
대웅제약,기타,2023-07-20,매도,96493.78,106410.92,110377.78,111766.18,121484.98,-0.0529298884507473,-0.0394733901805185,0.0269975931741314,0.1002564939887566,0.037278692825886674,0.014208555529448663,0.02307013729643801,0.14165895755811525,0.16174766848983957,-0.02008871093172432,0.10062894905115864,0.1454721636452483,-0.044843214594089645
삼성중공업,기타,2023-07-17,매수,8470.0,7820.0,7350.0,8910.0,9830.0,-0.0697823634080278,-0.0355135585206662,0.0239862803968594,0.1039901098343833,-0.06010230179028133,0.03683955618484269,-0.09694185797512403,0.2570332480818414,0.1868084052663841,0.07022484281545732,0.33741496598639453,0.14464036232699984,0.1927746036593947
유진테크,산업재,2023-07-17,매도,33378.94,40094.23,42188.31,47945.77,47945.77,-0.0697823634080278,-0.0355135585206662,0.0239862803968594,0.1039901098343833,0.05222896162365493,0.03683955618484269,0.015389405438812238,0.19582718012043113,0.1868084052663841,0.009018774854047035,0.1364705056922166,0.14464036232699984,-0.008169856634783229
인텍플러스,산업재,2023-07-14,매수,41350.0,31550.0,30200.0,35900.0,22550.0,-0.0564927815357125,-0.0328425471809667,0.029243184512179,0.0873035637768255,-0.042789223454833596,0.025066299326506947,-0.06785552278134055,-0.28526148969889065,0.15240619520282017,-0.4376676849017108,-0.2533112582781457,0.12422600953711838,-0.3775372678152641
대한항공,산업재,2023-07-12,매수,23534.08,18663.39,21332.95,19876.29,21332.95,-0.0668577144453948,-0.0026798651590315,0.0555128065447803,0.1099304166212705,0.14303725100316725,0.06877605942830001,0.07426119157486724,0.14303725100316725,0.18945463495054526,-0.046417383947378016,0.0,0.11291287305480768,-0.11291287305480768
이마트,기타,2023-07-12,매도,71436.21,64975.57,64975.57,60354.08,54936.48,-0.0668577144453948,-0.0026798651590315,0.0555128065447803,0.1099304166212705,0.0,0.06877605942830001,-0.06877605942830001,-0.1545056088003537,0.18945463495054526,-0.34396024375089895,-0.1545056088003537,0.11291287305480768,-0.26741848185516137
강원랜드,기타,2023-07-12,매도,14380.89,12229.15,13473.23,13543.64,12267.59,-0.0668577144453948,-0.0026798651590315,0.0555128065447803,0.1099304166212705,0.10173070082548664,0.06877605942830001,0.03295464139718664,0.003143309224271557,0.18945463495054526,-0.1863113257262737,-0.08948411034325099,0.11291287305480768,-0.20239698339805867
효성중공업,에너지 / 유틸리티,2023-07-11,매수,130278.22,157475.97,171721.22,291935.91,305205.72,-0.062404111906306,0.0020800386129557,0.0605504461288387,0.1169721604285992,0.09045983333203154,0.06877605942830023,0.021683773903731315,0.9381097954183103,0.19131512265866513,0.7467946727596452,0.7773325859203654,0.11465363782185811,0.6626789480985072
대한유화,소재,2023-07-11,매도,128814.84,129300.93,143062.19,138952.33,124176.41,-0.062404111906306,0.0020800386129557,0.0605504461288387,0.1169721604285992,0.10642815948810276,0.06877605942830023,0.03765210005980253,-0.0396325068968954,0.19131512265866513,-0.23094762955556053,-0.13201098067910186,0.11465363782185811,-0.24666461850095997
JB금융지주,금융,2023-07-11,매도,6968.89,8715.33,8976.88,11237.52,14363.7,-0.062404111906306,0.0020800386129557,0.0605504461288387,0.1169721604285992,0.030010338105384338,0.06877605942830023,-0.03876572132291589,0.6480959412896586,0.19131512265866513,0.4567808186309935,0.6000770869166127,0.11465363782185811,0.48542344909475454
콘텐트리중앙,통신서비스,2023-07-11,매도,15540.0,12020.0,14940.0,14220.0,11190.0,-0.062404111906306,0.0020800386129557,0.0605504461288387,0.1169721604285992,0.24292845257903495,0.06877605942830023,0.17415239315073472,-0.06905158069883527,0.19131512265866513,-0.2603667033575004,-0.25100401606425704,0.11465363782185811,-0.36565765388611515
하이록코리아,소재,2023-07-07,매수,25021.31,22718.47,25073.68,23829.21,25442.41,-0.0487233854239335,0.0318992282067643,0.0896224555539623,0.1098662299780741,0.10366939322938556,0.08475201891368589,0.018917374315699675,0.11989979959037728,0.16671240832792122,-0.04681260873754395,0.014705858892671501,0.07555679822224604,-0.060850939329574534
한국콜마,소재,2023-07-06,매수,44266.14,47987.21,52303.76,50348.48,65501.9,-0.0589135408560608,0.0444081140232751,0.0749406622222069,0.0970234268182688,0.0899520934849099,0.10978975828992654,-0.01983766480501664,0.36498662872878007,0.16569887512373516,0.19928775360504491,0.25233635210929384,0.050378115689190484,0.20195823642010335
현대로템,정보기술,2023-07-04,매도,37507.23,26359.11,26611.29,37802.96,40588.44,-0.0723477381988172,0.0294989794014383,0.0595956693708778,0.0788606086988775,0.0095670908463905,0.10978975828992654,-0.10022266744353604,0.539825889417359,0.163001108415453,0.376824781001906,0.5252338387203327,0.047947234805554295,0.4772866039147784
LG생활건강,소재,2023-06-30,매도,446242.81,425826.47,344205.38,373175.56,353534.75,-0.0618458538376209,0.0191944600982682,0.0751907187947092,0.078170070694985,-0.19167688189980292,0.08638272747329778,-0.2780596093731007,-0.1697680278071957,0.14924618209636042,-0.3190142099035561,0.027104079546926303,0.05786492461019699,-0.030760845063270686
코스모신소재,소재,2023-06-30,매도,184077.83,142000.0,148800.0,168200.0,146600.0,-0.0618458538376209,0.0191944600982682,0.0751907187947092,0.078170070694985,0.04788732394366197,0.08638272747329778,-0.03849540352963581,0.0323943661971831,0.14924618209636042,-0.11685181589917733,-0.01478494623655914,0.05786492461019699,-0.07264987084675613
